rank,J,g,L,chi_max,N_steps,t_wall_s,max_chi,final_entropy,sz_0,sz_1,sz_2,sz_3,sz_4,sz_5,sz_6,sz_7,sz_8,sz_9,sz_10,sz_11,sz_12,sz_13,sz_14,sz_15,sz_16,sz_17,sz_18,sz_19,sx_0,sx_1,sx_2,sx_3,sx_4,sx_5,sx_6,sx_7,sx_8,sx_9,sx_10,sx_11,sx_12,sx_13,sx_14,sx_15,sx_16,sx_17,sx_18,sx_19,xx_0_0,xx_0_1,xx_0_2,xx_0_3,xx_0_4,xx_0_5,xx_0_6,xx_0_7,xx_0_8,xx_0_9,xx_0_10,xx_0_11,xx_0_12,xx_0_13,xx_0_14,xx_0_15,xx_0_16,xx_0_17,xx_0_18,xx_0_19,xx_1_0,xx_1_1,xx_1_2,xx_1_3,xx_1_4,xx_1_5,xx_1_6,xx_1_7,xx_1_8,xx_1_9,xx_1_10,xx_1_11,xx_1_12,xx_1_13,xx_1_14,xx_1_15,xx_1_16,xx_1_17,xx_1_18,xx_1_19,xx_2_0,xx_2_1,xx_2_2,xx_2_3,xx_2_4,xx_2_5,xx_2_6,xx_2_7,xx_2_8,xx_2_9,xx_2_10,xx_2_11,xx_2_12,xx_2_13,xx_2_14,xx_2_15,xx_2_16,xx_2_17,xx_2_18,xx_2_19,xx_3_0,xx_3_1,xx_3_2,xx_3_3,xx_3_4,xx_3_5,xx_3_6,xx_3_7,xx_3_8,xx_3_9,xx_3_10,xx_3_11,xx_3_12,xx_3_13,xx_3_14,xx_3_15,xx_3_16,xx_3_17,xx_3_18,xx_3_19,xx_4_0,xx_4_1,xx_4_2,xx_4_3,xx_4_4,xx_4_5,xx_4_6,xx_4_7,xx_4_8,xx_4_9,xx_4_10,xx_4_11,xx_4_12,xx_4_13,xx_4_14,xx_4_15,xx_4_16,xx_4_17,xx_4_18,xx_4_19,xx_5_0,xx_5_1,xx_5_2,xx_5_3,xx_5_4,xx_5_5,xx_5_6,xx_5_7,xx_5_8,xx_5_9,xx_5_10,xx_5_11,xx_5_12,xx_5_13,xx_5_14,xx_5_15,xx_5_16,xx_5_17,xx_5_18,xx_5_19,xx_6_0,xx_6_1,xx_6_2,xx_6_3,xx_6_4,xx_6_5,xx_6_6,xx_6_7,xx_6_8,xx_6_9,xx_6_10,xx_6_11,xx_6_12,xx_6_13,xx_6_14,xx_6_15,xx_6_16,xx_6_17,xx_6_18,xx_6_19,xx_7_0,xx_7_1,xx_7_2,xx_7_3,xx_7_4,xx_7_5,xx_7_6,xx_7_7,xx_7_8,xx_7_9,xx_7_10,xx_7_11,xx_7_12,xx_7_13,xx_7_14,xx_7_15,xx_7_16,xx_7_17,xx_7_18,xx_7_19,xx_8_0,xx_8_1,xx_8_2,xx_8_3,xx_8_4,xx_8_5,xx_8_6,xx_8_7,xx_8_8,xx_8_9,xx_8_10,xx_8_11,xx_8_12,xx_8_13,xx_8_14,xx_8_15,xx_8_16,xx_8_17,xx_8_18,xx_8_19,xx_9_0,xx_9_1,xx_9_2,xx_9_3,xx_9_4,xx_9_5,xx_9_6,xx_9_7,xx_9_8,xx_9_9,xx_9_10,xx_9_11,xx_9_12,xx_9_13,xx_9_14,xx_9_15,xx_9_16,xx_9_17,xx_9_18,xx_9_19,xx_10_0,xx_10_1,xx_10_2,xx_10_3,xx_10_4,xx_10_5,xx_10_6,xx_10_7,xx_10_8,xx_10_9,xx_10_10,xx_10_11,xx_10_12,xx_10_13,xx_10_14,xx_10_15,xx_10_16,xx_10_17,xx_10_18,xx_10_19,xx_11_0,xx_11_1,xx_11_2,xx_11_3,xx_11_4,xx_11_5,xx_11_6,xx_11_7,xx_11_8,xx_11_9,xx_11_10,xx_11_11,xx_11_12,xx_11_13,xx_11_14,xx_11_15,xx_11_16,xx_11_17,xx_11_18,xx_11_19,xx_12_0,xx_12_1,xx_12_2,xx_12_3,xx_12_4,xx_12_5,xx_12_6,xx_12_7,xx_12_8,xx_12_9,xx_12_10,xx_12_11,xx_12_12,xx_12_13,xx_12_14,xx_12_15,xx_12_16,xx_12_17,xx_12_18,xx_12_19,xx_13_0,xx_13_1,xx_13_2,xx_13_3,xx_13_4,xx_13_5,xx_13_6,xx_13_7,xx_13_8,xx_13_9,xx_13_10,xx_13_11,xx_13_12,xx_13_13,xx_13_14,xx_13_15,xx_13_16,xx_13_17,xx_13_18,xx_13_19,xx_14_0,xx_14_1,xx_14_2,xx_14_3,xx_14_4,xx_14_5,xx_14_6,xx_14_7,xx_14_8,xx_14_9,xx_14_10,xx_14_11,xx_14_12,xx_14_13,xx_14_14,xx_14_15,xx_14_16,xx_14_17,xx_14_18,xx_14_19,xx_15_0,xx_15_1,xx_15_2,xx_15_3,xx_15_4,xx_15_5,xx_15_6,xx_15_7,xx_15_8,xx_15_9,xx_15_10,xx_15_11,xx_15_12,xx_15_13,xx_15_14,xx_15_15,xx_15_16,xx_15_17,xx_15_18,xx_15_19,xx_16_0,xx_16_1,xx_16_2,xx_16_3,xx_16_4,xx_16_5,xx_16_6,xx_16_7,xx_16_8,xx_16_9,xx_16_10,xx_16_11,xx_16_12,xx_16_13,xx_16_14,xx_16_15,xx_16_16,xx_16_17,xx_16_18,xx_16_19,xx_17_0,xx_17_1,xx_17_2,xx_17_3,xx_17_4,xx_17_5,xx_17_6,xx_17_7,xx_17_8,xx_17_9,xx_17_10,xx_17_11,xx_17_12,xx_17_13,xx_17_14,xx_17_15,xx_17_16,xx_17_17,xx_17_18,xx_17_19,xx_18_0,xx_18_1,xx_18_2,xx_18_3,xx_18_4,xx_18_5,xx_18_6,xx_18_7,xx_18_8,xx_18_9,xx_18_10,xx_18_11,xx_18_12,xx_18_13,xx_18_14,xx_18_15,xx_18_16,xx_18_17,xx_18_18,xx_18_19,xx_19_0,xx_19_1,xx_19_2,xx_19_3,xx_19_4,xx_19_5,xx_19_6,xx_19_7,xx_19_8,xx_19_9,xx_19_10,xx_19_11,xx_19_12,xx_19_13,xx_19_14,xx_19_15,xx_19_16,xx_19_17,xx_19_18,xx_19_19
0,0.50,0.50,20,64,20,6.227043,21,0.740541,0.50031009,0.64237130,0.53871980,0.52935218,0.52923059,0.52923014,0.52923014,0.52923014,0.52923014,0.52923014,0.52923014,0.52923014,0.52923014,0.52923014,0.52923014,0.52923059,0.52935218,0.53871980,0.64237130,0.50031009,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.56579226,0.49996826,0.28902166,0.09582567,0.01938426,0.00263786,0.00025264,0.00001839,0.00000102,0.00000005,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.56579226,1.00000000,0.51600641,0.31698263,0.15945267,0.04993959,0.00996397,0.00133040,0.00012864,0.00000918,0.00000052,0.00000002,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.49996826,0.51600641,1.00000000,0.47145567,0.28090811,0.13678638,0.04184870,0.00808564,0.00106819,0.00010012,0.00000717,0.00000039,0.00000002,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.28902166,0.31698263,0.47145567,1.00000000,0.47113452,0.28009372,0.13704014,0.04165537,0.00810728,0.00106113,0.00010101,0.00000711,0.00000040,0.00000002,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.09582567,0.15945267,0.28090811,0.47113452,1.00000000,0.47017021,0.28008901,0.13629442,0.04165420,0.00803956,0.00106109,0.00009937,0.00000711,0.00000039,0.00000002,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.01938426,0.04993959,0.13678638,0.28009372,0.47017021,1.00000000,0.47112624,0.28008900,0.13703729,0.04165420,0.00810698,0.00106109,0.00010100,0.00000711,0.00000040,0.00000002,0.00000000,0.00000000,0.00000000,-0.00000000,0.00263786,0.00996397,0.04184870,0.13704014,0.28008901,0.47112624,1.00000000,0.47017019,0.28008900,0.13629441,0.04165420,0.00803956,0.00106109,0.00009937,0.00000711,0.00000039,0.00000002,0.00000000,0.00000000,0.00000000,0.00025264,0.00133040,0.00808564,0.04165537,0.13629442,0.28008900,0.47017019,1.00000000,0.47112624,0.28008900,0.13703729,0.04165420,0.00810698,0.00106109,0.00010100,0.00000711,0.00000040,0.00000002,0.00000000,0.00000000,0.00001839,0.00012864,0.00106819,0.00810728,0.04165420,0.13703729,0.28008900,0.47112624,1.00000000,0.47017019,0.28008900,0.13629441,0.04165420,0.00803956,0.00106109,0.00009937,0.00000711,0.00000039,0.00000002,0.00000000,0.00000102,0.00000918,0.00010012,0.00106113,0.00803956,0.04165420,0.13629441,0.28008900,0.47017019,1.00000000,0.47112624,0.28008900,0.13703729,0.04165420,0.00810698,0.00106109,0.00010101,0.00000717,0.00000052,0.00000005,0.00000005,0.00000052,0.00000717,0.00010101,0.00106109,0.00810698,0.04165420,0.13703729,0.28008900,0.47112624,1.00000000,0.47017019,0.28008900,0.13629441,0.04165420,0.00803956,0.00106113,0.00010012,0.00000918,0.00000102,0.00000000,0.00000002,0.00000039,0.00000711,0.00009937,0.00106109,0.00803956,0.04165420,0.13629441,0.28008900,0.47017019,1.00000000,0.47112624,0.28008900,0.13703729,0.04165420,0.00810728,0.00106819,0.00012864,0.00001839,0.00000000,0.00000000,0.00000002,0.00000040,0.00000711,0.00010100,0.00106109,0.00810698,0.04165420,0.13703729,0.28008900,0.47112624,1.00000000,0.47017019,0.28008900,0.13629442,0.04165537,0.00808564,0.00133040,0.00025264,0.00000000,0.00000000,0.00000000,0.00000002,0.00000039,0.00000711,0.00009937,0.00106109,0.00803956,0.04165420,0.13629441,0.28008900,0.47017019,1.00000000,0.47112624,0.28008901,0.13704014,0.04184870,0.00996397,0.00263786,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000040,0.00000711,0.00010100,0.00106109,0.00810698,0.04165420,0.13703729,0.28008900,0.47112624,1.00000000,0.47017021,0.28009372,0.13678638,0.04993959,0.01938426,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000039,0.00000711,0.00009937,0.00106109,0.00803956,0.04165420,0.13629442,0.28008901,0.47017021,1.00000000,0.47113452,0.28090811,0.15945267,0.09582567,-0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000040,0.00000711,0.00010101,0.00106113,0.00810728,0.04165537,0.13704014,0.28009372,0.47113452,1.00000000,0.47145567,0.31698263,0.28902166,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000039,0.00000717,0.00010012,0.00106819,0.00808564,0.04184870,0.13678638,0.28090811,0.47145567,1.00000000,0.51600641,0.49996826,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000052,0.00000918,0.00012864,0.00133040,0.00996397,0.04993959,0.15945267,0.31698263,0.51600641,1.00000000,0.56579226,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000005,0.00000102,0.00001839,0.00025264,0.00263786,0.01938426,0.09582567,0.28902166,0.49996826,0.56579226,1.00000000
0,1.00,0.50,20,64,20,13.003380,39,0.861235,-0.17978849,0.03429984,0.52444892,0.52941473,0.52492480,0.52480929,0.52480829,0.52480829,0.52480829,0.52480829,0.52480829,0.52480829,0.52480829,0.52480829,0.52480929,0.52492480,0.52941473,0.52444892,0.03429984,-0.17978849,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.64756132,0.32644883,0.08241496,-0.09322460,-0.09119195,-0.03737492,-0.00929651,-0.00162092,-0.00020629,-0.00002082,-0.00000164,-0.00000011,-0.00000001,-0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,0.64756132,1.00000000,0.50027659,0.00130929,-0.14168772,-0.05761324,-0.00342618,0.00392694,0.00152972,0.00030968,0.00004336,0.00000446,0.00000037,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32644883,0.50027659,1.00000000,0.27614405,-0.15812967,-0.16747375,-0.02350981,0.02474271,0.01452259,0.00404602,0.00074075,0.00009664,0.00000988,0.00000078,0.00000005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08241496,0.00130929,0.27614405,1.00000000,0.24110245,-0.17610991,-0.16482863,-0.01802618,0.02635021,0.01472696,0.00405712,0.00072463,0.00009557,0.00000949,0.00000077,0.00000005,0.00000000,0.00000000,0.00000000,-0.00000000,-0.09322460,-0.14168772,-0.15812967,0.24110245,1.00000000,0.23545357,-0.17660535,-0.16399715,-0.01783362,0.02662047,0.01471562,0.00400492,0.00072283,0.00009331,0.00000946,0.00000074,0.00000005,0.00000000,0.00000000,-0.00000000,-0.09119195,-0.05761324,-0.16747375,-0.17610991,0.23545357,1.00000000,0.23972345,-0.17661044,-0.16464055,-0.01783136,0.02638667,0.01471540,0.00404982,0.00072280,0.00009527,0.00000946,0.00000077,0.00000005,0.00000000,-0.00000000,-0.03737492,-0.00342618,-0.02350981,-0.16482863,-0.17660535,0.23972345,1.00000000,0.23543777,-0.17661046,-0.16399468,-0.01783135,0.02662077,0.01471539,0.00400481,0.00072280,0.00009331,0.00000949,0.00000078,0.00000002,-0.00000001,-0.00929651,0.00392694,0.02474271,-0.01802618,-0.16399715,-0.17661044,0.23543777,1.00000000,0.23972338,-0.17661046,-0.16464053,-0.01783135,0.02638667,0.01471539,0.00404982,0.00072283,0.00009557,0.00000988,0.00000037,-0.00000011,-0.00162092,0.00152972,0.01452259,0.02635021,-0.01783362,-0.16464055,-0.17661046,0.23972338,1.00000000,0.23543777,-0.17661046,-0.16399468,-0.01783135,0.02662077,0.01471540,0.00400492,0.00072463,0.00009664,0.00000446,-0.00000164,-0.00020629,0.00030968,0.00404602,0.01472696,0.02662047,-0.01783136,-0.16399468,-0.17661046,0.23543777,1.00000000,0.23972338,-0.17661046,-0.16464053,-0.01783135,0.02638667,0.01471562,0.00405712,0.00074075,0.00004336,-0.00002082,-0.00002082,0.00004336,0.00074075,0.00405712,0.01471562,0.02638667,-0.01783135,-0.16464053,-0.17661046,0.23972338,1.00000000,0.23543777,-0.17661046,-0.16399468,-0.01783136,0.02662047,0.01472696,0.00404602,0.00030968,-0.00020629,-0.00000164,0.00000446,0.00009664,0.00072463,0.00400492,0.01471540,0.02662077,-0.01783135,-0.16399468,-0.17661046,0.23543777,1.00000000,0.23972338,-0.17661046,-0.16464055,-0.01783362,0.02635021,0.01452259,0.00152972,-0.00162092,-0.00000011,0.00000037,0.00000988,0.00009557,0.00072283,0.00404982,0.01471539,0.02638667,-0.01783135,-0.16464053,-0.17661046,0.23972338,1.00000000,0.23543777,-0.17661044,-0.16399715,-0.01802618,0.02474271,0.00392694,-0.00929651,-0.00000001,0.00000002,0.00000078,0.00000949,0.00009331,0.00072280,0.00400481,0.01471539,0.02662077,-0.01783135,-0.16399468,-0.17661046,0.23543777,1.00000000,0.23972345,-0.17660535,-0.16482863,-0.02350981,-0.00342618,-0.03737492,-0.00000000,0.00000000,0.00000005,0.00000077,0.00000946,0.00009527,0.00072280,0.00404982,0.01471540,0.02638667,-0.01783136,-0.16464055,-0.17661044,0.23972345,1.00000000,0.23545357,-0.17610991,-0.16747375,-0.05761324,-0.09119195,-0.00000000,0.00000000,0.00000000,0.00000005,0.00000074,0.00000946,0.00009331,0.00072283,0.00400492,0.01471562,0.02662047,-0.01783362,-0.16399715,-0.17660535,0.23545357,1.00000000,0.24110245,-0.15812967,-0.14168772,-0.09322460,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000005,0.00000077,0.00000949,0.00009557,0.00072463,0.00405712,0.01472696,0.02635021,-0.01802618,-0.16482863,-0.17610991,0.24110245,1.00000000,0.27614405,0.00130929,0.08241496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000005,0.00000078,0.00000988,0.00009664,0.00074075,0.00404602,0.01452259,0.02474271,-0.02350981,-0.16747375,-0.15812967,0.27614405,1.00000000,0.50027659,0.32644883,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000002,0.00000037,0.00000446,0.00004336,0.00030968,0.00152972,0.00392694,-0.00342618,-0.05761324,-0.14168772,0.00130929,0.50027659,1.00000000,0.64756132,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,-0.00000001,-0.00000011,-0.00000164,-0.00002082,-0.00020629,-0.00162092,-0.00929651,-0.03737492,-0.09119195,-0.09322460,0.08241496,0.32644883,0.64756132,1.00000000
0,1.50,0.50,20,64,20,18.630767,48,0.925316,0.54653479,0.60259906,0.37341959,0.46355305,0.47569173,0.47558570,0.47557221,0.47557204,0.47557204,0.47557204,0.47557204,0.47557204,0.47557204,0.47557221,0.47558570,0.47569173,0.46355305,0.37341959,0.60259906,0.54653479,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,1.00000000,0.15160572,-0.10973331,0.03383485,0.03736490,-0.01170081,-0.01419180,-0.00437323,-0.00050123,0.00006765,0.00003604,0.00000758,0.00000107,0.00000011,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15160572,1.00000000,0.21720553,-0.13307362,-0.05783620,0.02381853,0.01302442,-0.00046294,-0.00132085,-0.00031736,-0.00001940,0.00000701,0.00000222,0.00000037,0.00000004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10973331,0.21720553,1.00000000,0.20726856,-0.15458618,-0.08339369,0.01020156,0.01500911,0.00309882,-0.00018009,-0.00017618,-0.00003221,-0.00000208,0.00000029,0.00000009,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.03383485,-0.13307362,0.20726856,1.00000000,0.18354078,-0.17316779,-0.08145153,0.01531576,0.01554992,0.00252059,-0.00039795,-0.00021329,-0.00003185,-0.00000044,0.00000065,0.00000015,0.00000002,0.00000000,0.00000000,0.00000000,0.03736490,-0.05783620,-0.15458618,0.18354078,1.00000000,0.17194073,-0.17523347,-0.07950018,0.01615733,0.01568835,0.00241451,-0.00047245,-0.00022003,-0.00003051,-0.00000014,0.00000073,0.00000015,0.00000001,0.00000000,0.00000000,-0.01170081,0.02381853,-0.08339369,-0.17316779,0.17194073,1.00000000,0.17779176,-0.17529994,-0.08058660,0.01618646,0.01563606,0.00241076,-0.00044409,-0.00022025,-0.00003167,-0.00000014,0.00000065,0.00000009,0.00000004,0.00000001,-0.01419180,0.01302442,0.01020156,-0.08145153,-0.17523347,0.17779176,1.00000000,0.17171130,-0.17530074,-0.07946417,0.01618683,0.01569040,0.00241071,-0.00047397,-0.00022025,-0.00003051,-0.00000044,0.00000029,0.00000037,0.00000011,-0.00437323,-0.00046294,0.01500911,0.01531576,-0.07950018,-0.17529994,0.17171130,1.00000000,0.17778855,-0.17530075,-0.08058609,0.01618683,0.01563608,0.00241071,-0.00044409,-0.00022003,-0.00003185,-0.00000208,0.00000222,0.00000107,-0.00050123,-0.00132085,0.00309882,0.01554992,0.01615733,-0.08058660,-0.17530074,0.17778855,1.00000000,0.17171128,-0.17530075,-0.07946417,0.01618683,0.01569040,0.00241076,-0.00047245,-0.00021329,-0.00003221,0.00000701,0.00000758,0.00006765,-0.00031736,-0.00018009,0.00252059,0.01568835,0.01618646,-0.07946417,-0.17530075,0.17171128,1.00000000,0.17778855,-0.17530075,-0.08058609,0.01618683,0.01563606,0.00241451,-0.00039795,-0.00017618,-0.00001940,0.00003604,0.00003604,-0.00001940,-0.00017618,-0.00039795,0.00241451,0.01563606,0.01618683,-0.08058609,-0.17530075,0.17778855,1.00000000,0.17171128,-0.17530075,-0.07946417,0.01618646,0.01568835,0.00252059,-0.00018009,-0.00031736,0.00006765,0.00000758,0.00000701,-0.00003221,-0.00021329,-0.00047245,0.00241076,0.01569040,0.01618683,-0.07946417,-0.17530075,0.17171128,1.00000000,0.17778855,-0.17530074,-0.08058660,0.01615733,0.01554992,0.00309882,-0.00132085,-0.00050123,0.00000107,0.00000222,-0.00000208,-0.00003185,-0.00022003,-0.00044409,0.00241071,0.01563608,0.01618683,-0.08058609,-0.17530075,0.17778855,1.00000000,0.17171130,-0.17529994,-0.07950018,0.01531576,0.01500911,-0.00046294,-0.00437323,0.00000011,0.00000037,0.00000029,-0.00000044,-0.00003051,-0.00022025,-0.00047397,0.00241071,0.01569040,0.01618683,-0.07946417,-0.17530074,0.17171130,1.00000000,0.17779176,-0.17523347,-0.08145153,0.01020156,0.01302442,-0.01419180,0.00000001,0.00000004,0.00000009,0.00000065,-0.00000014,-0.00003167,-0.00022025,-0.00044409,0.00241076,0.01563606,0.01618646,-0.08058660,-0.17529994,0.17779176,1.00000000,0.17194073,-0.17316779,-0.08339369,0.02381853,-0.01170081,0.00000000,0.00000000,0.00000001,0.00000015,0.00000073,-0.00000014,-0.00003051,-0.00022003,-0.00047245,0.00241451,0.01568835,0.01615733,-0.07950018,-0.17523347,0.17194073,1.00000000,0.18354078,-0.15458618,-0.05783620,0.03736490,0.00000000,0.00000000,0.00000000,0.00000002,0.00000015,0.00000065,-0.00000044,-0.00003185,-0.00021329,-0.00039795,0.00252059,0.01554992,0.01531576,-0.08145153,-0.17316779,0.18354078,1.00000000,0.20726856,-0.13307362,0.03383485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000009,0.00000029,-0.00000208,-0.00003221,-0.00017618,-0.00018009,0.00309882,0.01500911,0.01020156,-0.08339369,-0.15458618,0.20726856,1.00000000,0.21720553,-0.10973331,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000004,0.00000037,0.00000222,0.00000701,-0.00001940,-0.00031736,-0.00132085,-0.00046294,0.01302442,0.02381853,-0.05783620,-0.13307362,0.21720553,1.00000000,0.15160572,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000011,0.00000107,0.00000758,0.00003604,0.00006765,-0.00050123,-0.00437323,-0.01419180,-0.01170081,0.03736490,0.03383485,-0.10973331,0.15160572,1.00000000
